LAMMPS Description

1024  atoms
464  bonds
232  angles
0  dihedrals
0  impropers

5  atom types
1  bond types
1  angle types
0  dihedral types
0  improper types

0 19.76 xlo xhi
0 21.39 ylo yhi
0 34.85 zlo zhi

Masses

1 12.011  # C
2 15.9994  # O
3 1.008  # H
4 22.9898  # Na
5 35.453  # Cl

Atoms

440 360 3 0.4238 10.461 8.392 20.733
441 361 2 -0.8476 18.192 20.845 17.062
442 361 3 0.4238 18.012 20.428 17.904
443 361 3 0.4238 17.979 20.176 16.412
444 362 2 -0.8476 3.706 15.422 18.815
445 362 3 0.4238 3.620 15.018 17.952
446 362 3 0.4238 2.823 15.722 19.029
447 363 2 -0.8476 11.216 12.153 23.992
448 363 3 0.4238 11.032 12.264 24.925
449 363 3 0.4238 10.361 12.230 23.568
450 364 2 -0.8476 0.588 1.014 18.421
451 364 3 0.4238 -0.089 0.337 18.408
452 364 3 0.4238 0.113 1.831 18.264
453 365 2 -0.8476 1.265 9.809 11.046
454 365 3 0.4238 1.405 8.894 10.803
455 365 3 0.4238 1.998 10.278 10.647
456 366 2 -0.8476 1.012 16.764 14.381
457 366 3 0.4238 0.431 17.525 14.410
458 366 3 0.4238 0.437 16.017 14.543
459 367 2 -0.8476 17.264 7.392 18.943
460 367 3 0.4238 16.726 6.633 18.719
461 367 3 0.4238 18.073 7.018 19.292
462 368 2 -0.8476 14.443 1.518 22.065
463 368 3 0.4238 13.761 2.191 22.060
464 368 3 0.4238 13.962 0.691 22.084
465 369 2 -0.8476 16.784 17.191 11.997
466 369 3 0.4238 17.158 17.829 12.604
467 369 3 0.4238 17.517 16.930 11.440
468 370 2 -0.8476 9.832 6.308 17.403
469 370 3 0.4238 10.737 6.541 17.195
470 370 3 0.4238 9.373 7.147 17.451
471 371 2 -0.8476 8.614 9.184 17.497
472 371 3 0.4238 8.850 8.880 16.621
473 371 3 0.4238 9.440 9.182 17.982
474 372 2 -0.8476 5.652 19.479 16.145
475 372 3 0.4238 6.261 19.991 15.615
476 372 3 0.4238 5.985 19.559 17.039
477 373 2 -0.8476 17.990 9.917 11.631
478 373 3 0.4238 17.867 8.968 11.652
479 373 3 0.4238 18.940 10.036 11.644
480 374 2 -0.8476 5.606 19.397 24.671
481 374 3 0.4238 5.156 18.653 25.072
482 374 3 0.4238 6.529 19.141 24.659
483 375 2 -0.8476 14.821 4.320 11.498
484 375 3 0.4238 15.447 4.778 10.938
485 375 3 0.4238 15.223 4.331 12.366
486 376 2 -0.8476 7.341 10.111 12.865
487 376 3 0.4238 7.370 9.437 13.543
488 376 3 0.4238 7.353 10.938 13.348
489 377 2 -0.8476 6.626 8.210 21.553
490 377 3 0.4238 6.755 8.950 20.960
491 377 3 0.4238 6.996 7.461 21.087
492 378 2 -0.8476 7.143 15.442 22.279
493 378 3 0.4238 7.295 16.298 22.679
494 378 3 0.4238 6.227 15.245 22.476
495 379 2 -0.8476 15.205 16.796 20.945
496 379 3 0.4238 14.693 16.838 21.752
497 379 3 0.4238 14.584 16.492 20.283
498 380 2 -0.8476 16.764 12.314 16.949
499 380 3 0.4238 16.919 13.008 16.308
500 380 3 0.4238 16.792 12.760 17.796
501 381 2 -0.8476 17.808 17.473 18.446
502 381 3 0.4238 17.385 18.184 17.965
503 381 3 0.4238 17.163 16.766 18.446
504 382 2 -0.8476 4.708 5.040 17.736
505 382 3 0.4238 3.882 4.861 18.186
506 382 3 0.4238 5.297 4.346 18.030
507 383 2 -0.8476 17.772 3.328 12.761
508 383 3 0.4238 17.931 4.261 12.901
